"Notes"	"State of Residence"	"State of Residence Code"	"County of Residence"	"County of Residence Code"	"Year"	"Year Code"	"Month"	"Month Code"	Births
	"South Carolina"	"45"	"Aiken County, SC"	"45003"	"2022"	"2022"	"June"	"6"	163
	"South Carolina"	"45"	"Aiken County, SC"	"45003"	"2022"	"2022"	"July"	"7"	156
	"South Carolina"	"45"	"Aiken County, SC"	"45003"	"2022"	"2022"	"August"	"8"	193
	"South Carolina"	"45"	"Aiken County, SC"	"45003"	"2022"	"2022"	"September"	"9"	172
	"South Carolina"	"45"	"Aiken County, SC"	"45003"	"2022"	"2022"	"October"	"10"	161
	"South Carolina"	"45"	"Aiken County, SC"	"45003"	"2022"	"2022"	"November"	"11"	175
	"South Carolina"	"45"	"Aiken County, SC"	"45003"	"2022"	"2022"	"December"	"12"	179
	"South Carolina"	"45"	"Anderson County, SC"	"45007"	"2022"	"2022"	"January"	"1"	191
	"South Carolina"	"45"	"Anderson County, SC"	"45007"	"2022"	"2022"	"February"	"2"	176
	"South Carolina"	"45"	"Anderson County, SC"	"45007"	"2022"	"2022"	"March"	"3"	230
	"South Carolina"	"45"	"Anderson County, SC"	"45007"	"2022"	"2022"	"April"	"4"	197
	"South Carolina"	"45"	"Anderson County, SC"	"45007"	"2022"	"2022"	"May"	"5"	204
	"South Carolina"	"45"	"Anderson County, SC"	"45007"	"2022"	"2022"	"June"	"6"	177
	"South Carolina"	"45"	"Anderson County, SC"	"45007"	"2022"	"2022"	"July"	"7"	201
	"South Carolina"	"45"	"Anderson County, SC"	"45007"	"2022"	"2022"	"August"	"8"	223
	"South Carolina"	"45"	"Anderson County, SC"	"45007"	"2022"	"2022"	"September"	"9"	207
	"South Carolina"	"45"	"Anderson County, SC"	"45007"	"2022"	"2022"	"October"	"10"	198
	"South Carolina"	"45"	"Anderson County, SC"	"45007"	"2022"	"2022"	"November"	"11"	207
	"South Carolina"	"45"	"Anderson County, SC"	"45007"	"2022"	"2022"	"December"	"12"	204
	"South Carolina"	"45"	"Beaufort County, SC"	"45013"	"2022"	"2022"	"January"	"1"	150
	"South Carolina"	"45"	"Beaufort County, SC"	"45013"	"2022"	"2022"	"February"	"2"	124
	"South Carolina"	"45"	"Beaufort County, SC"	"45013"	"2022"	"2022"	"March"	"3"	136
	"South Carolina"	"45"	"Beaufort County, SC"	"45013"	"2022"	"2022"	"April"	"4"	150
	"South Carolina"	"45"	"Beaufort County, SC"	"45013"	"2022"	"2022"	"May"	"5"	153
	"South Carolina"	"45"	"Beaufort County, SC"	"45013"	"2022"	"2022"	"June"	"6"	152
	"South Carolina"	"45"	"Beaufort County, SC"	"45013"	"2022"	"2022"	"July"	"7"	170
	"South Carolina"	"45"	"Beaufort County, SC"	"45013"	"2022"	"2022"	"August"	"8"	190
	"South Carolina"	"45"	"Beaufort County, SC"	"45013"	"2022"	"2022"	"September"	"9"	170
	"South Carolina"	"45"	"Beaufort County, SC"	"45013"	"2022"	"2022"	"October"	"10"	141
	"South Carolina"	"45"	"Beaufort County, SC"	"45013"	"2022"	"2022"	"November"	"11"	149
	"South Carolina"	"45"	"Beaufort County, SC"	"45013"	"2022"	"2022"	"December"	"12"	158
	"South Carolina"	"45"	"Berkeley County, SC"	"45015"	"2022"	"2022"	"January"	"1"	227
	"South Carolina"	"45"	"Berkeley County, SC"	"45015"	"2022"	"2022"	"February"	"2"	206
	"South Carolina"	"45"	"Berkeley County, SC"	"45015"	"2022"	"2022"	"March"	"3"	239
	"South Carolina"	"45"	"Berkeley County, SC"	"45015"	"2022"	"2022"	"April"	"4"	262
	"South Carolina"	"45"	"Berkeley County, SC"	"45015"	"2022"	"2022"	"May"	"5"	233
	"South Carolina"	"45"	"Berkeley County, SC"	"45015"	"2022"	"2022"	"June"	"6"	253
	"South Carolina"	"45"	"Berkeley County, SC"	"45015"	"2022"	"2022"	"July"	"7"	281
	"South Carolina"	"45"	"Berkeley County, SC"	"45015"	"2022"	"2022"	"August"	"8"	279
	"South Carolina"	"45"	"Berkeley County, SC"	"45015"	"2022"	"2022"	"September"	"9"	270
	"South Carolina"	"45"	"Berkeley County, SC"	"45015"	"2022"	"2022"	"October"	"10"	265
	"South Carolina"	"45"	"Berkeley County, SC"	"45015"	"2022"	"2022"	"November"	"11"	281
	"South Carolina"	"45"	"Berkeley County, SC"	"45015"	"2022"	"2022"	"December"	"12"	262
	"South Carolina"	"45"	"Charleston County, SC"	"45019"	"2022"	"2022"	"January"	"1"	424
	"South Carolina"	"45"	"Charleston County, SC"	"45019"	"2022"	"2022"	"February"	"2"	404
	"South Carolina"	"45"	"Charleston County, SC"	"45019"	"2022"	"2022"	"March"	"3"	406
	"South Carolina"	"45"	"Charleston County, SC"	"45019"	"2022"	"2022"	"April"	"4"	421
	"South Carolina"	"45"	"Charleston County, SC"	"45019"	"2022"	"2022"	"May"	"5"	417
	"South Carolina"	"45"	"Charleston County, SC"	"45019"	"2022"	"2022"	"June"	"6"	388
	"South Carolina"	"45"	"Charleston County, SC"	"45019"	"2022"	"2022"	"July"	"7"	411
	"South Carolina"	"45"	"Charleston County, SC"	"45019"	"2022"	"2022"	"August"	"8"	486
	"South Carolina"	"45"	"Charleston County, SC"	"45019"	"2022"	"2022"	"September"	"9"	399
	"South Carolina"	"45"	"Charleston County, SC"	"45019"	"2022"	"2022"	"October"	"10"	419
	"South Carolina"	"45"	"Charleston County, SC"	"45019"	"2022"	"2022"	"November"	"11"	422
	"South Carolina"	"45"	"Charleston County, SC"	"45019"	"2022"	"2022"	"December"	"12"	428
	"South Carolina"	"45"	"Dorchester County, SC"	"45035"	"2022"	"2022"	"January"	"1"	164
	"South Carolina"	"45"	"Dorchester County, SC"	"45035"	"2022"	"2022"	"February"	"2"	141
	"South Carolina"	"45"	"Dorchester County, SC"	"45035"	"2022"	"2022"	"March"	"3"	176
	"South Carolina"	"45"	"Dorchester County, SC"	"45035"	"2022"	"2022"	"April"	"4"	176
	"South Carolina"	"45"	"Dorchester County, SC"	"45035"	"2022"	"2022"	"May"	"5"	166
	"South Carolina"	"45"	"Dorchester County, SC"	"45035"	"2022"	"2022"	"June"	"6"	186
	"South Carolina"	"45"	"Dorchester County, SC"	"45035"	"2022"	"2022"	"July"	"7"	166
	"South Carolina"	"45"	"Dorchester County, SC"	"45035"	"2022"	"2022"	"August"	"8"	194
	"South Carolina"	"45"	"Dorchester County, SC"	"45035"	"2022"	"2022"	"September"	"9"	183
	"South Carolina"	"45"	"Dorchester County, SC"	"45035"	"2022"	"2022"	"October"	"10"	161
	"South Carolina"	"45"	"Dorchester County, SC"	"45035"	"2022"	"2022"	"November"	"11"	149
	"South Carolina"	"45"	"Dorchester County, SC"	"45035"	"2022"	"2022"	"December"	"12"	212
	"South Carolina"	"45"	"Florence County, SC"	"45041"	"2022"	"2022"	"January"	"1"	152
	"South Carolina"	"45"	"Florence County, SC"	"45041"	"2022"	"2022"	"February"	"2"	105
	"South Carolina"	"45"	"Florence County, SC"	"45041"	"2022"	"2022"	"March"	"3"	135
	"South Carolina"	"45"	"Florence County, SC"	"45041"	"2022"	"2022"	"April"	"4"	128
	"South Carolina"	"45"	"Florence County, SC"	"45041"	"2022"	"2022"	"May"	"5"	108
	"South Carolina"	"45"	"Florence County, SC"	"45041"	"2022"	"2022"	"June"	"6"	105
	"South Carolina"	"45"	"Florence County, SC"	"45041"	"2022"	"2022"	"July"	"7"	140
	"South Carolina"	"45"	"Florence County, SC"	"45041"	"2022"	"2022"	"August"	"8"	156
	"South Carolina"	"45"	"Florence County, SC"	"45041"	"2022"	"2022"	"September"	"9"	128
	"South Carolina"	"45"	"Florence County, SC"	"45041"	"2022"	"2022"	"October"	"10"	128
	"South Carolina"	"45"	"Florence County, SC"	"45041"	"2022"	"2022"	"November"	"11"	136
	"South Carolina"	"45"	"Florence County, SC"	"45041"	"2022"	"2022"	"December"	"12"	172
	"South Carolina"	"45"	"Greenville County, SC"	"45045"	"2022"	"2022"	"January"	"1"	553
	"South Carolina"	"45"	"Greenville County, SC"	"45045"	"2022"	"2022"	"February"	"2"	531
	"South Carolina"	"45"	"Greenville County, SC"	"45045"	"2022"	"2022"	"March"	"3"	540
	"South Carolina"	"45"	"Greenville County, SC"	"45045"	"2022"	"2022"	"April"	"4"	542
	"South Carolina"	"45"	"Greenville County, SC"	"45045"	"2022"	"2022"	"May"	"5"	509
	"South Carolina"	"45"	"Greenville County, SC"	"45045"	"2022"	"2022"	"June"	"6"	514
	"South Carolina"	"45"	"Greenville County, SC"	"45045"	"2022"	"2022"	"July"	"7"	585
	"South Carolina"	"45"	"Greenville County, SC"	"45045"	"2022"	"2022"	"August"	"8"	616
	"South Carolina"	"45"	"Greenville County, SC"	"45045"	"2022"	"2022"	"September"	"9"	522
	"South Carolina"	"45"	"Greenville County, SC"	"45045"	"2022"	"2022"	"October"	"10"	565
	"South Carolina"	"45"	"Greenville County, SC"	"45045"	"2022"	"2022"	"November"	"11"	513
	"South Carolina"	"45"	"Greenville County, SC"	"45045"	"2022"	"2022"	"December"	"12"	564
	"South Carolina"	"45"	"Horry County, SC"	"45051"	"2022"	"2022"	"January"	"1"	250
	"South Carolina"	"45"	"Horry County, SC"	"45051"	"2022"	"2022"	"February"	"2"	266
	"South Carolina"	"45"	"Horry County, SC"	"45051"	"2022"	"2022"	"March"	"3"	262
	"South Carolina"	"45"	"Horry County, SC"	"45051"	"2022"	"2022"	"April"	"4"	248
	"South Carolina"	"45"	"Horry County, SC"	"45051"	"2022"	"2022"	"May"	"5"	280
	"South Carolina"	"45"	"Horry County, SC"	"45051"	"2022"	"2022"	"June"	"6"	300
	"South Carolina"	"45"	"Horry County, SC"	"45051"	"2022"	"2022"	"July"	"7"	292
	"South Carolina"	"45"	"Horry County, SC"	"45051"	"2022"	"2022"	"August"	"8"	343
	"South Carolina"	"45"	"Horry County, SC"	"45051"	"2022"	"2022"	"September"	"9"	256
	"South Carolina"	"45"	"Horry County, SC"	"45051"	"2022"	"2022"	"October"	"10"	246
	"South Carolina"	"45"	"Horry County, SC"	"45051"	"2022"	"2022"	"November"	"11"	287
	"South Carolina"	"45"	"Horry County, SC"	"45051"	"2022"	"2022"	"December"	"12"	304
	"South Carolina"	"45"	"Lexington County, SC"	"45063"	"2022"	"2022"	"January"	"1"	272
	"South Carolina"	"45"	"Lexington County, SC"	"45063"	"2022"	"2022"	"February"	"2"	274
	"South Carolina"	"45"	"Lexington County, SC"	"45063"	"2022"	"2022"	"March"	"3"	287
	"South Carolina"	"45"	"Lexington County, SC"	"45063"	"2022"	"2022"	"April"	"4"	263
	"South Carolina"	"45"	"Lexington County, SC"	"45063"	"2022"	"2022"	"May"	"5"	269
	"South Carolina"	"45"	"Lexington County, SC"	"45063"	"2022"	"2022"	"June"	"6"	277
	"South Carolina"	"45"	"Lexington County, SC"	"45063"	"2022"	"2022"	"July"	"7"	287
	"South Carolina"	"45"	"Lexington County, SC"	"45063"	"2022"	"2022"	"August"	"8"	318
	"South Carolina"	"45"	"Lexington County, SC"	"45063"	"2022"	"2022"	"September"	"9"	284
	"South Carolina"	"45"	"Lexington County, SC"	"45063"	"2022"	"2022"	"October"	"10"	280
	"South Carolina"	"45"	"Lexington County, SC"	"45063"	"2022"	"2022"	"November"	"11"	240
	"South Carolina"	"45"	"Lexington County, SC"	"45063"	"2022"	"2022"	"December"	"12"	284
	"South Carolina"	"45"	"Pickens County, SC"	"45077"	"2022"	"2022"	"January"	"1"	87
	"South Carolina"	"45"	"Pickens County, SC"	"45077"	"2022"	"2022"	"February"	"2"	104
	"South Carolina"	"45"	"Pickens County, SC"	"45077"	"2022"	"2022"	"March"	"3"	119
	"South Carolina"	"45"	"Pickens County, SC"	"45077"	"2022"	"2022"	"April"	"4"	105
	"South Carolina"	"45"	"Pickens County, SC"	"45077"	"2022"	"2022"	"May"	"5"	107
	"South Carolina"	"45"	"Pickens County, SC"	"45077"	"2022"	"2022"	"June"	"6"	92
	"South Carolina"	"45"	"Pickens County, SC"	"45077"	"2022"	"2022"	"July"	"7"	117
	"South Carolina"	"45"	"Pickens County, SC"	"45077"	"2022"	"2022"	"August"	"8"	118
	"South Carolina"	"45"	"Pickens County, SC"	"45077"	"2022"	"2022"	"September"	"9"	103
	"South Carolina"	"45"	"Pickens County, SC"	"45077"	"2022"	"2022"	"October"	"10"	114
	"South Carolina"	"45"	"Pickens County, SC"	"45077"	"2022"	"2022"	"November"	"11"	98
	"South Carolina"	"45"	"Pickens County, SC"	"45077"	"2022"	"2022"	"December"	"12"	115
	"South Carolina"	"45"	"Richland County, SC"	"45079"	"2022"	"2022"	"January"	"1"	353
	"South Carolina"	"45"	"Richland County, SC"	"45079"	"2022"	"2022"	"February"	"2"	322
	"South Carolina"	"45"	"Richland County, SC"	"45079"	"2022"	"2022"	"March"	"3"	372
	"South Carolina"	"45"	"Richland County, SC"	"45079"	"2022"	"2022"	"April"	"4"	363
	"South Carolina"	"45"	"Richland County, SC"	"45079"	"2022"	"2022"	"May"	"5"	352
	"South Carolina"	"45"	"Richland County, SC"	"45079"	"2022"	"2022"	"June"	"6"	408
	"South Carolina"	"45"	"Richland County, SC"	"45079"	"2022"	"2022"	"July"	"7"	378
	"South Carolina"	"45"	"Richland County, SC"	"45079"	"2022"	"2022"	"August"	"8"	425
	"South Carolina"	"45"	"Richland County, SC"	"45079"	"2022"	"2022"	"September"	"9"	354
	"South Carolina"	"45"	"Richland County, SC"	"45079"	"2022"	"2022"	"October"	"10"	364
	"South Carolina"	"45"	"Richland County, SC"	"45079"	"2022"	"2022"	"November"	"11"	395
	"South Carolina"	"45"	"Richland County, SC"	"45079"	"2022"	"2022"	"December"	"12"	376
	"South Carolina"	"45"	"Spartanburg County, SC"	"45083"	"2022"	"2022"	"January"	"1"	354
	"South Carolina"	"45"	"Spartanburg County, SC"	"45083"	"2022"	"2022"	"February"	"2"	310
	"South Carolina"	"45"	"Spartanburg County, SC"	"45083"	"2022"	"2022"	"March"	"3"	376
	"South Carolina"	"45"	"Spartanburg County, SC"	"45083"	"2022"	"2022"	"April"	"4"	298
	"South Carolina"	"45"	"Spartanburg County, SC"	"45083"	"2022"	"2022"	"May"	"5"	346
	"South Carolina"	"45"	"Spartanburg County, SC"	"45083"	"2022"	"2022"	"June"	"6"	306
	"South Carolina"	"45"	"Spartanburg County, SC"	"45083"	"2022"	"2022"	"July"	"7"	361
	"South Carolina"	"45"	"Spartanburg County, SC"	"45083"	"2022"	"2022"	"August"	"8"	418
	"South Carolina"	"45"	"Spartanburg County, SC"	"45083"	"2022"	"2022"	"September"	"9"	354
	"South Carolina"	"45"	"Spartanburg County, SC"	"45083"	"2022"	"2022"	"October"	"10"	341
	"South Carolina"	"45"	"Spartanburg County, SC"	"45083"	"2022"	"2022"	"November"	"11"	362
	"South Carolina"	"45"	"Spartanburg County, SC"	"45083"	"2022"	"2022"	"December"	"12"	391
	"South Carolina"	"45"	"Sumter County, SC"	"45085"	"2022"	"2022"	"January"	"1"	121
	"South Carolina"	"45"	"Sumter County, SC"	"45085"	"2022"	"2022"	"February"	"2"	85
	"South Carolina"	"45"	"Sumter County, SC"	"45085"	"2022"	"2022"	"March"	"3"	115
	"South Carolina"	"45"	"Sumter County, SC"	"45085"	"2022"	"2022"	"April"	"4"	102
	"South Carolina"	"45"	"Sumter County, SC"	"45085"	"2022"	"2022"	"May"	"5"	106
	"South Carolina"	"45"	"Sumter County, SC"	"45085"	"2022"	"2022"	"June"	"6"	122
	"South Carolina"	"45"	"Sumter County, SC"	"45085"	"2022"	"2022"	"July"	"7"	125
	"South Carolina"	"45"	"Sumter County, SC"	"45085"	"2022"	"2022"	"August"	"8"	133
	"South Carolina"	"45"	"Sumter County, SC"	"45085"	"2022"	"2022"	"September"	"9"	101
	"South Carolina"	"45"	"Sumter County, SC"	"45085"	"2022"	"2022"	"October"	"10"	96
	"South Carolina"	"45"	"Sumter County, SC"	"45085"	"2022"	"2022"	"November"	"11"	109
	"South Carolina"	"45"	"Sumter County, SC"	"45085"	"2022"	"2022"	"December"	"12"	115
	"South Carolina"	"45"	"York County, SC"	"45091"	"2022"	"2022"	"January"	"1"	238
	"South Carolina"	"45"	"York County, SC"	"45091"	"2022"	"2022"	"February"	"2"	244
	"South Carolina"	"45"	"York County, SC"	"45091"	"2022"	"2022"	"March"	"3"	244
	"South Carolina"	"45"	"York County, SC"	"45091"	"2022"	"2022"	"April"	"4"	233
	"South Carolina"	"45"	"York County, SC"	"45091"	"2022"	"2022"	"May"	"5"	235
	"South Carolina"	"45"	"York County, SC"	"45091"	"2022"	"2022"	"June"	"6"	236
	"South Carolina"	"45"	"York County, SC"	"45091"	"2022"	"2022"	"July"	"7"	249
	"South Carolina"	"45"	"York County, SC"	"45091"	"2022"	"2022"	"August"	"8"	262
	"South Carolina"	"45"	"York County, SC"	"45091"	"2022"	"2022"	"September"	"9"	254
	"South Carolina"	"45"	"York County, SC"	"45091"	"2022"	"2022"	"October"	"10"	225
	"South Carolina"	"45"	"York County, SC"	"45091"	"2022"	"2022"	"November"	"11"	247
	"South Carolina"	"45"	"York County, SC"	"45091"	"2022"	"2022"	"December"	"12"	273
	"South Carolina"	"45"	"Unidentified Counties, SC"	"45999"	"2022"	"2022"	"January"	"1"	977
	"South Carolina"	"45"	"Unidentified Counties, SC"	"45999"	"2022"	"2022"	"February"	"2"	896
	"South Carolina"	"45"	"Unidentified Counties, SC"	"45999"	"2022"	"2022"	"March"	"3"	1013
	"South Carolina"	"45"	"Unidentified Counties, SC"	"45999"	"2022"	"2022"	"April"	"4"	957
	"South Carolina"	"45"	"Unidentified Counties, SC"	"45999"	"2022"	"2022"	"May"	"5"	960
	"South Carolina"	"45"	"Unidentified Counties, SC"	"45999"	"2022"	"2022"	"June"	"6"	997
	"South Carolina"	"45"	"Unidentified Counties, SC"	"45999"	"2022"	"2022"	"July"	"7"	1093
	"South Carolina"	"45"	"Unidentified Counties, SC"	"45999"	"2022"	"2022"	"August"	"8"	1197
	"South Carolina"	"45"	"Unidentified Counties, SC"	"45999"	"2022"	"2022"	"September"	"9"	1069
	"South Carolina"	"45"	"Unidentified Counties, SC"	"45999"	"2022"	"2022"	"October"	"10"	1027
	"South Carolina"	"45"	"Unidentified Counties, SC"	"45999"	"2022"	"2022"	"November"	"11"	1091
	"South Carolina"	"45"	"Unidentified Counties, SC"	"45999"	"2022"	"2022"	"December"	"12"	1110
	"South Dakota"	"46"	"Minnehaha County, SD"	"46099"	"2022"	"2022"	"January"	"1"	228
	"South Dakota"	"46"	"Minnehaha County, SD"	"46099"	"2022"	"2022"	"February"	"2"	199
	"South Dakota"	"46"	"Minnehaha County, SD"	"46099"	"2022"	"2022"	"March"	"3"	257
	"South Dakota"	"46"	"Minnehaha County, SD"	"46099"	"2022"	"2022"	"April"	"4"	235
	"South Dakota"	"46"	"Minnehaha County, SD"	"46099"	"2022"	"2022"	"May"	"5"	233
	"South Dakota"	"46"	"Minnehaha County, SD"	"46099"	"2022"	"2022"	"June"	"6"	222
	"South Dakota"	"46"	"Minnehaha County, SD"	"46099"	"2022"	"2022"	"July"	"7"	226
	"South Dakota"	"46"	"Minnehaha County, SD"	"46099"	"2022"	"2022"	"August"	"8"	217
	"South Dakota"	"46"	"Minnehaha County, SD"	"46099"	"2022"	"2022"	"September"	"9"	214
	"South Dakota"	"46"	"Minnehaha County, SD"	"46099"	"2022"	"2022"	"October"	"10"	230
	"South Dakota"	"46"	"Minnehaha County, SD"	"46099"	"2022"	"2022"	"November"	"11"	227
	"South Dakota"	"46"	"Minnehaha County, SD"	"46099"	"2022"	"2022"	"December"	"12"	211
	"South Dakota"	"46"	"Pennington County, SD"	"46103"	"2022"	"2022"	"January"	"1"	110
	"South Dakota"	"46"	"Pennington County, SD"	"46103"	"2022"	"2022"	"February"	"2"	94
	"South Dakota"	"46"	"Pennington County, SD"	"46103"	"2022"	"2022"	"March"	"3"	114
	"South Dakota"	"46"	"Pennington County, SD"	"46103"	"2022"	"2022"	"April"	"4"	104
	"South Dakota"	"46"	"Pennington County, SD"	"46103"	"2022"	"2022"	"May"	"5"	124
	"South Dakota"	"46"	"Pennington County, SD"	"46103"	"2022"	"2022"	"June"	"6"	105
	"South Dakota"	"46"	"Pennington County, SD"	"46103"	"2022"	"2022"	"July"	"7"	121
	"South Dakota"	"46"	"Pennington County, SD"	"46103"	"2022"	"2022"	"August"	"8"	129
	"South Dakota"	"46"	"Pennington County, SD"	"46103"	"2022"	"2022"	"September"	"9"	115
	"South Dakota"	"46"	"Pennington County, SD"	"46103"	"2022"	"2022"	"October"	"10"	126
	"South Dakota"	"46"	"Pennington County, SD"	"46103"	"2022"	"2022"	"November"	"11"	118
	"South Dakota"	"46"	"Pennington County, SD"	"46103"	"2022"	"2022"	"December"	"12"	116
	"South Dakota"	"46"	"Unidentified Counties, SD"	"46999"	"2022"	"2022"	"January"	"1"	523
	"South Dakota"	"46"	"Unidentified Counties, SD"	"46999"	"2022"	"2022"	"February"	"2"	471
	"South Dakota"	"46"	"Unidentified Counties, SD"	"46999"	"2022"	"2022"	"March"	"3"	625
	"South Dakota"	"46"	"Unidentified Counties, SD"	"46999"	"2022"	"2022"	"April"	"4"	583
	"South Dakota"	"46"	"Unidentified Counties, SD"	"46999"	"2022"	"2022"	"May"	"5"	644
	"South Dakota"	"46"	"Unidentified Counties, SD"	"46999"	"2022"	"2022"	"June"	"6"	670
	"South Dakota"	"46"	"Unidentified Counties, SD"	"46999"	"2022"	"2022"	"July"	"7"	661
	"South Dakota"	"46"	"Unidentified Counties, SD"	"46999"	"2022"	"2022"	"August"	"8"	623
	"South Dakota"	"46"	"Unidentified Counties, SD"	"46999"	"2022"	"2022"	"September"	"9"	587
	"South Dakota"	"46"	"Unidentified Counties, SD"	"46999"	"2022"	"2022"	"October"	"10"	584
	"South Dakota"	"46"	"Unidentified Counties, SD"	"46999"	"2022"	"2022"	"November"	"11"	550
	"South Dakota"	"46"	"Unidentified Counties, SD"	"46999"	"2022"	"2022"	"December"	"12"	605
	"Tennessee"	"47"	"Blount County, TN"	"47009"	"2022"	"2022"	"January"	"1"	94
	"Tennessee"	"47"	"Blount County, TN"	"47009"	"2022"	"2022"	"February"	"2"	99
	"Tennessee"	"47"	"Blount County, TN"	"47009"	"2022"	"2022"	"March"	"3"	103
	"Tennessee"	"47"	"Blount County, TN"	"47009"	"2022"	"2022"	"April"	"4"	95
	"Tennessee"	"47"	"Blount County, TN"	"47009"	"2022"	"2022"	"May"	"5"	108
	"Tennessee"	"47"	"Blount County, TN"	"47009"	"2022"	"2022"	"June"	"6"	114
	"Tennessee"	"47"	"Blount County, TN"	"47009"	"2022"	"2022"	"July"	"7"	123
	"Tennessee"	"47"	"Blount County, TN"	"47009"	"2022"	"2022"	"August"	"8"	112
	"Tennessee"	"47"	"Blount County, TN"	"47009"	"2022"	"2022"	"September"	"9"	133
	"Tennessee"	"47"	"Blount County, TN"	"47009"	"2022"	"2022"	"October"	"10"	97
	"Tennessee"	"47"	"Blount County, TN"	"47009"	"2022"	"2022"	"November"	"11"	111
	"Tennessee"	"47"	"Blount County, TN"	"47009"	"2022"	"2022"	"December"	"12"	128
	"Tennessee"	"47"	"Davidson County, TN"	"47037"	"2022"	"2022"	"January"	"1"	833
	"Tennessee"	"47"	"Davidson County, TN"	"47037"	"2022"	"2022"	"February"	"2"	734
	"Tennessee"	"47"	"Davidson County, TN"	"47037"	"2022"	"2022"	"March"	"3"	911
	"Tennessee"	"47"	"Davidson County, TN"	"47037"	"2022"	"2022"	"April"	"4"	799
	"Tennessee"	"47"	"Davidson County, TN"	"47037"	"2022"	"2022"	"May"	"5"	771
	"Tennessee"	"47"	"Davidson County, TN"	"47037"	"2022"	"2022"	"June"	"6"	840
	"Tennessee"	"47"	"Davidson County, TN"	"47037"	"2022"	"2022"	"July"	"7"	890
	"Tennessee"	"47"	"Davidson County, TN"	"47037"	"2022"	"2022"	"August"	"8"	929
	"Tennessee"	"47"	"Davidson County, TN"	"47037"	"2022"	"2022"	"September"	"9"	868
	"Tennessee"	"47"	"Davidson County, TN"	"47037"	"2022"	"2022"	"October"	"10"	855
	"Tennessee"	"47"	"Davidson County, TN"	"47037"	"2022"	"2022"	"November"	"11"	848
	"Tennessee"	"47"	"Davidson County, TN"	"47037"	"2022"	"2022"	"December"	"12"	877
	"Tennessee"	"47"	"Hamilton County, TN"	"47065"	"2022"	"2022"	"January"	"1"	389
	"Tennessee"	"47"	"Hamilton County, TN"	"47065"	"2022"	"2022"	"February"	"2"	368
	"Tennessee"	"47"	"Hamilton County, TN"	"47065"	"2022"	"2022"	"March"	"3"	376
	"Tennessee"	"47"	"Hamilton County, TN"	"47065"	"2022"	"2022"	"April"	"4"	336
	"Tennessee"	"47"	"Hamilton County, TN"	"47065"	"2022"	"2022"	"May"	"5"	365
	"Tennessee"	"47"	"Hamilton County, TN"	"47065"	"2022"	"2022"	"June"	"6"	334
	"Tennessee"	"47"	"Hamilton County, TN"	"47065"	"2022"	"2022"	"July"	"7"	354
	"Tennessee"	"47"	"Hamilton County, TN"	"47065"	"2022"	"2022"	"August"	"8"	389
	"Tennessee"	"47"	"Hamilton County, TN"	"47065"	"2022"	"2022"	"September"	"9"	389
	"Tennessee"	"47"	"Hamilton County, TN"	"47065"	"2022"	"2022"	"October"	"10"	371
	"Tennessee"	"47"	"Hamilton County, TN"	"47065"	"2022"	"2022"	"November"	"11"	331
	"Tennessee"	"47"	"Hamilton County, TN"	"47065"	"2022"	"2022"	"December"	"12"	401
	"Tennessee"	"47"	"Knox County, TN"	"47093"	"2022"	"2022"	"January"	"1"	382
	"Tennessee"	"47"	"Knox County, TN"	"47093"	"2022"	"2022"	"February"	"2"	381
	"Tennessee"	"47"	"Knox County, TN"	"47093"	"2022"	"2022"	"March"	"3"	443
	"Tennessee"	"47"	"Knox County, TN"	"47093"	"2022"	"2022"	"April"	"4"	403
